index,tags,text,top_sent_1,top_sent_tag_1,top_sent_score_1,top_sent_2,top_sent_tag_2,top_sent_score_2,top_sent_3,top_sent_tag_3,top_sent_score_3,top_sent_4,top_sent_tag_4,top_sent_score_4,top_sent_5,top_sent_tag_5,top_sent_score_5
206,Conspiracy,"The government permits or perpetrates acts of terrorism on its own soil, disguising its involvement.","Some acts of terrorism, which have resulted in the deaths of many civilians, have been secretly directed by government operatives.",Conspiracy,0.5707424283027649,"For strategic reasons, the government permits certain terrorist activities to occur which could otherwise be prevented.",Conspiracy,0.453858345746994,The 9/11 attack was staged by the government.,Conspiracy,0.4389495551586151,The government lies about their knowledge of terrorist activities.,Conspiracy,0.43781569600105286,The Golden Chain is actually a list of suspected foreign government sponsors of the 9/11 terrorist attacks.,Conspiracy,0.43463626503944397
207,Conspiracy,"Government and military exercises (or ‘war games’) were intentionally held on September 11, 2001 to deliberately confuse military personnel and therefore to allow the attacks to take place.","The US military were ordered to ‘stand down’ (that is, not to respond) prior to the 9/11 attacks so as to allow the attacks to occur.",Conspiracy,0.6335858106613159,The US government allowed the 9/11 attacks to take place so that it would have an excuse to achieve foreign (e.g. wars in Afghanistan and Iraq) and domestic (e.g. attacks on civil liberties) goals that had been determined prior to the attacks.,Conspiracy,0.6246903538703918,"The United States carried out the attacks of 11 September 2001 themselves, in order to invade countries in the Middle East and make Islam look bad.",Conspiracy,0.585112452507019,The fact that neither George W. Bush nor his security personnel responded to the 9/11 attacks in a manner that indicated the President might be in danger is proof that they had privileged access to the planning and execution of the attacks.,Conspiracy,0.531374454498291,The 9/11 attack was staged by the government.,Conspiracy,0.5042932033538818
208,Conspiracy,The World Trade Centre towers were brought down by a controlled demolition.,"The World Trade Centre was destroyed, not by planes that crashed into it, nor by the fires that followed, but by explosives or other devices planted in the building.",Conspiracy,0.6026593446731567,The 9/11 attack was staged by the government.,Conspiracy,0.60247802734375,Reports that some of the 9/11 plane hijackers are still alive prove that others were responsible for the attacks.,Conspiracy,0.5988746881484985,9/11 was purely a plane accident.,Conspiracy,0.5645676255226135,Intact windows at the Pentagon and a lack of debris prove that the Pentagon was not hit by an aircraft.,Conspiracy,0.48254215717315674
209,Conspiracy,"The World Trade Centre was destroyed, not by planes that crashed into it, nor by the fires that followed, but by explosives or other devices planted in the building.",The World Trade Centre towers were brought down by a controlled demolition.,Conspiracy,0.6026593446731567,Reports that some of the 9/11 plane hijackers are still alive prove that others were responsible for the attacks.,Conspiracy,0.5611758232116699,Intact windows at the Pentagon and a lack of debris prove that the Pentagon was not hit by an aircraft.,Conspiracy,0.5250489711761475,"Pentagon explosion on 9/11 was caused by a missile, fired as the opening salvo of a coup d’etat by the military-industrial complex, rather than by American Airlines Flight 77.",Conspiracy,0.5216890573501587,9/11 was purely a plane accident.,Conspiracy,0.5155349373817444
210,Conspiracy,"Because successful air-ground connections are near impossible, mobile phone calls from passengers on allegedly hijacked planes were likely fabrications or never made at all.",Reports that some of the 9/11 plane hijackers are still alive prove that others were responsible for the attacks.,Conspiracy,0.4179798662662506,"Because they had foreknowledge of the attacks, a number of individuals and/or companies were able to make a profit by selling shares in trades likely to be affected the attacks (e.g. airline companies).",Conspiracy,0.4120844304561615,A lot of the things that people call conspiracies are just coincidence.,Controversy,0.3897216320037842,"While conspiracies DO happen, they’re not as common as people think.",Controversy,0.38740986585617065,9/11 was purely a plane accident.,Conspiracy,0.36746811866760254
211,Conspiracy,Intact windows at the Pentagon and a lack of debris prove that the Pentagon was not hit by an aircraft.,"The Pentagon was not hit by a passenger aircraft but something smaller, possibly a missile.",Conspiracy,0.6996192336082458,"Pentagon explosion on 9/11 was caused by a missile, fired as the opening salvo of a coup d’etat by the military-industrial complex, rather than by American Airlines Flight 77.",Conspiracy,0.6049495339393616,Reports that some of the 9/11 plane hijackers are still alive prove that others were responsible for the attacks.,Conspiracy,0.5637213587760925,"The World Trade Centre was destroyed, not by planes that crashed into it, nor by the fires that followed, but by explosives or other devices planted in the building.",Conspiracy,0.5250489711761475,9/11 was purely a plane accident.,Conspiracy,0.521149218082428
212,Conspiracy,"The Pentagon was not hit by a passenger aircraft but something smaller, possibly a missile.",Intact windows at the Pentagon and a lack of debris prove that the Pentagon was not hit by an aircraft.,Conspiracy,0.6996192336082458,"Pentagon explosion on 9/11 was caused by a missile, fired as the opening salvo of a coup d’etat by the military-industrial complex, rather than by American Airlines Flight 77.",Conspiracy,0.6580684781074524,the 1996 crash of TWA flight 800 was caused by a U.S. military missile.,Conspiracy,0.584027886390686,"United Airlines Flight 93, which is said to have crashed in Pennsylvania, was actually downed by the US military.",Conspiracy,0.5336949825286865,9/11 was purely a plane accident.,Conspiracy,0.5322523713111877
213,Conspiracy,"United Airlines Flight 93, which is said to have crashed in Pennsylvania, was actually downed by the US military.",the 1996 crash of TWA flight 800 was caused by a U.S. military missile.,Conspiracy,0.6673490405082703,"Pentagon explosion on 9/11 was caused by a missile, fired as the opening salvo of a coup d’etat by the military-industrial complex, rather than by American Airlines Flight 77.",Conspiracy,0.5646848082542419,9/11 was purely a plane accident.,Conspiracy,0.5425551533699036,The US government is behind the disappearance of Malaysia Airlines Flight 370.,Conspiracy,0.5342725515365601,"The Pentagon was not hit by a passenger aircraft but something smaller, possibly a missile.",Conspiracy,0.5336949825286865
214,Conspiracy,"The US military were ordered to ‘stand down’ (that is, not to respond) prior to the 9/11 attacks so as to allow the attacks to occur.",The US government allowed the 9/11 attacks to take place so that it would have an excuse to achieve foreign (e.g. wars in Afghanistan and Iraq) and domestic (e.g. attacks on civil liberties) goals that had been determined prior to the attacks.,Conspiracy,0.6623170375823975,The fact that neither George W. Bush nor his security personnel responded to the 9/11 attacks in a manner that indicated the President might be in danger is proof that they had privileged access to the planning and execution of the attacks.,Conspiracy,0.6490083336830139,"Government and military exercises (or ‘war games’) were intentionally held on September 11, 2001 to deliberately confuse military personnel and therefore to allow the attacks to take place.",Conspiracy,0.6335858106613159,"The United States carried out the attacks of 11 September 2001 themselves, in order to invade countries in the Middle East and make Islam look bad.",Conspiracy,0.6128868460655212,The 9/11 attack was staged by the government.,Conspiracy,0.5853971242904663
215,Conspiracy,Reports that some of the 9/11 plane hijackers are still alive prove that others were responsible for the attacks.,9/11 was purely a plane accident.,Conspiracy,0.6060147881507874,The fact that the US government is withholding information about the 9/11 attacks is evidence of a cover-up.,Conspiracy,0.6044411063194275,The World Trade Centre towers were brought down by a controlled demolition.,Conspiracy,0.5988746881484985,The 9/11 attack was staged by the government.,Conspiracy,0.5853128433227539,The US government has been linked to the 9/11 attacks. It is said that there was advance knowledge of the attacks among high-level government officials. There are many inconsistencies in the official accounts and the current ongoing inquests are still uncovering new information that casts these accounts into serious doubt.,Conspiracy,0.5683017373085022
216,Conspiracy,The fact that the US government is withholding information about the 9/11 attacks is evidence of a cover-up.,Officials investigating the 9/11 attacks have sought to suppress the emergence of evidence that might contradict the ‘official account’.,Conspiracy,0.6626974940299988,The United States federal government intentionally covered up crucial information in the aftermath of JFK assassination to prevent the conspiracy from being discovered.,Conspiracy,0.6433544754981995,The 9/11 attack was staged by the government.,Conspiracy,0.6297228336334229,The US government has been linked to the 9/11 attacks. It is said that there was advance knowledge of the attacks among high-level government officials. There are many inconsistencies in the official accounts and the current ongoing inquests are still uncovering new information that casts these accounts into serious doubt.,Conspiracy,0.6280140280723572,Reports that some of the 9/11 plane hijackers are still alive prove that others were responsible for the attacks.,Conspiracy,0.6044411063194275
217,Conspiracy,Officials investigating the 9/11 attacks have sought to suppress the emergence of evidence that might contradict the ‘official account’.,The fact that the US government is withholding information about the 9/11 attacks is evidence of a cover-up.,Conspiracy,0.6626974940299988,The US government has been linked to the 9/11 attacks. It is said that there was advance knowledge of the attacks among high-level government officials. There are many inconsistencies in the official accounts and the current ongoing inquests are still uncovering new information that casts these accounts into serious doubt.,Conspiracy,0.6243752837181091,"It is said that there was advance knowledge of the 9/11 attacks among high-level government officials. However, there is no evidence to support this account and the current ongoing inquests are revealing only information that is consistent with the official statements.",Controversy,0.594330370426178,Reports that some of the 9/11 plane hijackers are still alive prove that others were responsible for the attacks.,Conspiracy,0.5409420132637024,"The US military were ordered to ‘stand down’ (that is, not to respond) prior to the 9/11 attacks so as to allow the attacks to occur.",Conspiracy,0.5283215045928955
218,Conspiracy,"Because they had foreknowledge of the attacks, a number of individuals and/or companies were able to make a profit by selling shares in trades likely to be affected the attacks (e.g. airline companies).","Because successful air-ground connections are near impossible, mobile phone calls from passengers on allegedly hijacked planes were likely fabrications or never made at all.",Conspiracy,0.4120844304561615,Reports that some of the 9/11 plane hijackers are still alive prove that others were responsible for the attacks.,Conspiracy,0.3977973461151123,The US government allowed the 9/11 attacks to take place so that it would have an excuse to achieve foreign (e.g. wars in Afghanistan and Iraq) and domestic (e.g. attacks on civil liberties) goals that had been determined prior to the attacks.,Conspiracy,0.39540988206863403,"Some acts of terrorism, which have resulted in the deaths of many civilians, have been secretly directed by government operatives.",Conspiracy,0.35902488231658936,"COVID-19 (coronavirus) epidemic could have been stopped right at the start, but the large companies made a business out of keeping it going.",Conspiracy,0.34915944933891296
219,Conspiracy,The US government allowed the 9/11 attacks to take place so that it would have an excuse to achieve foreign (e.g. wars in Afghanistan and Iraq) and domestic (e.g. attacks on civil liberties) goals that had been determined prior to the attacks.,"The US military were ordered to ‘stand down’ (that is, not to respond) prior to the 9/11 attacks so as to allow the attacks to occur.",Conspiracy,0.6623170375823975,"Government and military exercises (or ‘war games’) were intentionally held on September 11, 2001 to deliberately confuse military personnel and therefore to allow the attacks to take place.",Conspiracy,0.6246903538703918,The fact that neither George W. Bush nor his security personnel responded to the 9/11 attacks in a manner that indicated the President might be in danger is proof that they had privileged access to the planning and execution of the attacks.,Conspiracy,0.593278706073761,"The United States carried out the attacks of 11 September 2001 themselves, in order to invade countries in the Middle East and make Islam look bad.",Conspiracy,0.5871227383613586,The Golden Chain is actually a list of suspected foreign government sponsors of the 9/11 terrorist attacks.,Conspiracy,0.5363280773162842
220,Conspiracy,The fact that neither George W. Bush nor his security personnel responded to the 9/11 attacks in a manner that indicated the President might be in danger is proof that they had privileged access to the planning and execution of the attacks.,"The US military were ordered to ‘stand down’ (that is, not to respond) prior to the 9/11 attacks so as to allow the attacks to occur.",Conspiracy,0.6490083336830139,The US government allowed the 9/11 attacks to take place so that it would have an excuse to achieve foreign (e.g. wars in Afghanistan and Iraq) and domestic (e.g. attacks on civil liberties) goals that had been determined prior to the attacks.,Conspiracy,0.593278706073761,"Government and military exercises (or ‘war games’) were intentionally held on September 11, 2001 to deliberately confuse military personnel and therefore to allow the attacks to take place.",Conspiracy,0.531374454498291,Reports that some of the 9/11 plane hijackers are still alive prove that others were responsible for the attacks.,Conspiracy,0.5260199904441833,The 9/11 attack was staged by the government.,Conspiracy,0.5227733850479126
221,Conspiracy,One or more rogue ‘cells’ in the British Secret Service constructed and carried out a plot to kill Diana.,"There was an official campaign by MI6 to assassinate Diana, sanctioned by elements of the establishment.",Conspiracy,0.552522599697113,Princess Diana was murdered by the British Royal family because she knew too many secrets about this family.,Conspiracy,0.5349916219711304,British government was involved in the death of Princess Diana.,Conspiracy,0.4825113117694855,"Lee Harvey Oswald did not act alone in the assassination of President John F. Kennedy – FBI, CIA or the Mafia likely played a role.",Conspiracy,0.4735366404056549,"Marilyn Monroe and Robert F. Kennedy had an affair and she was killed by either the FBI or the CIA, who wished to use the murder as a ""point of pressure” against the Kennedys.",Conspiracy,0.46626171469688416
222,Conspiracy,"There was an official campaign by MI6 to assassinate Diana, sanctioned by elements of the establishment.",One or more rogue ‘cells’ in the British Secret Service constructed and carried out a plot to kill Diana.,Conspiracy,0.552522599697113,Government agencies have been secretly involved in the assassination of their own citizens.,Conspiracy,0.4937874376773834,Central Intelligence Agency was responsible for the assassination of President John F. Kennedy.,Conspiracy,0.46487632393836975,President Kennedy was killed by an organized conspiracy.,Conspiracy,0.4557618200778961,British government was involved in the death of Princess Diana.,Conspiracy,0.4493681490421295
223,Conspiracy,Diana faked her own death so she and Dodi could retreat into isolation.,Princess Diana was murdered after trying to stop the September 11 attacks.,Conspiracy,0.45439234375953674,Certain celebrities and/or public figures actually faked their own deaths in order to escape the spotlight.,Conspiracy,0.4384712278842926,Princess Diana was murdered by the British Royal family because she knew too many secrets about this family.,Conspiracy,0.43395280838012695,British government was involved in the death of Princess Diana.,Conspiracy,0.3974228501319885,"There was an official campaign by MI6 to assassinate Diana, sanctioned by elements of the establishment.",Conspiracy,0.3755534589290619
224,Conspiracy,Diana had to be killed because the British government could not accept that the mother of the future king was involved with a Muslim Arab.,British government was involved in the death of Princess Diana.,Conspiracy,0.6308289170265198,Princess Diana was murdered after trying to stop the September 11 attacks.,Conspiracy,0.566573441028595,Princess Diana was murdered by the British Royal family because she knew too many secrets about this family.,Conspiracy,0.5409878492355347,Muslims believe in Black Supremacy and the destruction of white governments.,Stereotype,0.4252801239490509,"Marilyn Monroe and Robert F. Kennedy had an affair and she was killed by either the FBI or the CIA, who wished to use the murder as a ""point of pressure” against the Kennedys.",Conspiracy,0.3810652792453766
225,Conspiracy,The European Union is trying to take control of the United Kingdom.,Brexit was the United Kingdom's decision to leave the European Union in 2016.,Fact,0.5920406579971313,the use of pencils in UK voting stations in the lead-up to the EU membership referendum allowed for MI5 to erase the results of Brexit voters.,Conspiracy,0.4256365895271301,SARS-CoV-2 (coronavirus) was created by the USA to disrupt the European Union so that they could subsequently “save it”.,Conspiracy,0.4073278307914734,LGBT rights movements are controlled by foreign forces like the European Union and are a threat to national independence and western civilization.,Conspiracy,0.3611852824687958,A single world government is being established through secret means.,Conspiracy,0.3197484314441681
226,Conspiracy,The government covers up the existence of toxins in the food supply.,The government is secretly controlling the weather.,Conspiracy,0.5160508155822754,The US government is behind the spread of GMO foods.,Controversy,0.47768500447273254,The government withholds a lot of information about diseases and their treatments from the public.,Conspiracy,0.44187021255493164,Government aircrafts are deliberately spraying chemicals into the atmosphere.,Conspiracy,0.4101320207118988,Food companies are dishonest about genetically modified food.,Controversy,0.3992275893688202
227,Controversy,Nobody is conspiring to overthrow the traditional authorities.,Governments routinely do things in secret without telling us.,Controversy,0.45201030373573303,"While conspiracies DO happen, they’re not as common as people think.",Controversy,0.44800645112991333,Government agencies have been secretly involved in the assassination of their own citizens.,Conspiracy,0.43649640679359436,There is historical evidence that conspiracies do occur.,Controversy,0.43018248677253723,The Illuminati is a secret powerful society that is controlling world leaders.,Conspiracy,0.428824782371521
228,Controversy,Governments routinely do things in secret without telling us.,A single world government is being established through secret means.,Conspiracy,0.5032302737236023,The government has a large amount of confidential data on every citizen without their knowledge or permission.,Conspiracy,0.4978942573070526,A secret society—the Illuminati—has controlled most governments for centuries in order to form one world government.,Conspiracy,0.4932088255882263,The US government deliberately conceals a lot of information from the public.,Controversy,0.4900025725364685,The government is secretly controlling the weather.,Conspiracy,0.47002527117729187
229,Controversy,"As a general rule, governments and other groups, do NOT have secret plans.",Governments routinely do things in secret without telling us.,Controversy,0.4303027391433716,The government has employed people in secret to assassinate others.,Conspiracy,0.4190480411052704,A secret society—the Illuminati—has controlled most governments for centuries in order to form one world government.,Conspiracy,0.3980642557144165,Members of a secret group have infiltrated governments and powerful organizations in order to 1 day bring their group to the point of global control.,Conspiracy,0.36186322569847107,"Secret organizations communicate with extra terrestrials, but keep this fact from the public.",Conspiracy,0.3591251075267792
230,Controversy,Throughout history people have secretly planned to get their own way.,Government agencies have been secretly involved in the assassination of their own citizens.,Conspiracy,0.4100596308708191,"No doubt, there are people out there secretly planning to change the social order.",Controversy,0.3923051357269287,Nobody is conspiring to overthrow the traditional authorities.,Controversy,0.37633755803108215,"While conspiracies DO happen, they’re not as common as people think.",Controversy,0.3441515862941742,Drug companies conspire to keep people sick to reap profits.,Conspiracy,0.3390658497810364
231,Controversy,"While conspiracies DO happen, they’re not as common as people think.",A lot of the things that people call conspiracies are just coincidence.,Controversy,0.6478484869003296,There is historical evidence that conspiracies do occur.,Controversy,0.5700311660766602,Nobody is conspiring to overthrow the traditional authorities.,Controversy,0.44800645112991333,The US government has been linked to the 9/11 attacks. It is said that there was advance knowledge of the attacks among high-level government officials. There are many inconsistencies in the official accounts and the current ongoing inquests are still uncovering new information that casts these accounts into serious doubt.,Conspiracy,0.4130502939224243,Governments routinely do things in secret without telling us.,Controversy,0.4104064106941223
232,Controversy,There is historical evidence that conspiracies do occur.,A lot of the things that people call conspiracies are just coincidence.,Controversy,0.6450561285018921,Many of the major events in recent world history have been caused by a Jewish conspiracy.,Conspiracy,0.5716202259063721,"While conspiracies DO happen, they’re not as common as people think.",Controversy,0.5700311660766602,The fact that the US government is withholding information about the 9/11 attacks is evidence of a cover-up.,Conspiracy,0.5569572448730469,Patriot movement groups focus on anti-government conspiracy theories.,Controversy,0.4997166097164154
233,Controversy,A lot of the things that people call conspiracies are just coincidence.,"While conspiracies DO happen, they’re not as common as people think.",Controversy,0.6478484869003296,There is historical evidence that conspiracies do occur.,Controversy,0.6450561285018921,Many of the major events in recent world history have been caused by a Jewish conspiracy.,Conspiracy,0.5028842687606812,The United States federal government intentionally covered up crucial information in the aftermath of JFK assassination to prevent the conspiracy from being discovered.,Conspiracy,0.4843871295452118,President Kennedy was killed by an organized conspiracy.,Conspiracy,0.4839661717414856
234,Controversy,"No doubt, there are people out there secretly planning to change the social order.",Throughout history people have secretly planned to get their own way.,Controversy,0.3923051357269287,Nobody is conspiring to overthrow the traditional authorities.,Controversy,0.3687305450439453,The government is using mind control to manipulate people.,Conspiracy,0.3415597677230835,Governments routinely do things in secret without telling us.,Controversy,0.33506277203559875,The Chinese government already has the cure for COVID-19 (coronavirus) but they are keeping it secret.,Conspiracy,0.3256630003452301
235,Controversy,"Sometimes, things just happen without anyone being behind them.",Governments routinely do things in secret without telling us.,Controversy,0.3725681006908417,A lot of the things that people call conspiracies are just coincidence.,Controversy,0.3428073525428772,"While conspiracies DO happen, they’re not as common as people think.",Controversy,0.34252145886421204,"The human mind can be altered or controlled by certain psychological techniques making them cooperate in certain actions, sometimes illegal.",Controversy,0.2857602834701538,"There is an unknown, inexplicable energy all around us that makes us experience events, realize important insights, or meet certain people at a particular time. A lot of what we see, hear, think, or do is not a coincidence, but the result of mysterious forces that are all around us.",Controversy,0.26811540126800537
236,Conspiracy,The global elite hold regular secret meetings in a top-secret location to determine the course of world politics.,A secret society caled the Bilderberg Group is attempting to control global affairs.,Conspiracy,0.5213980674743652,A single world government is being established through secret means.,Conspiracy,0.4982913136482239,The Freemasons control world events.,Conspiracy,0.48791739344596863,A secret society—the Illuminati—has controlled most governments for centuries in order to form one world government.,Conspiracy,0.47306615114212036,The Freemasons are secretly running the world.,Conspiracy,0.471809983253479
237,Conspiracy,"Lee Harvey Oswald did not act alone in the assassination of President John F. Kennedy – FBI, CIA or the Mafia likely played a role.",Lee Harvey Oswald killed President Kennedy on his own.,Conspiracy,0.7625187635421753,Central Intelligence Agency was responsible for the assassination of President John F. Kennedy.,Conspiracy,0.7001227140426636,"Marilyn Monroe and Robert F. Kennedy had an affair and she was killed by either the FBI or the CIA, who wished to use the murder as a ""point of pressure” against the Kennedys.",Conspiracy,0.6661630868911743,The CIA was involved in the assassination of Martin Luther King.,Conspiracy,0.600173830986023,President Kennedy was killed by an organized conspiracy.,Conspiracy,0.5960584878921509
238,Conspiracy,Computer companies deliberately release programs with errors in order to sell future upgrades.,"Because they had foreknowledge of the attacks, a number of individuals and/or companies were able to make a profit by selling shares in trades likely to be affected the attacks (e.g. airline companies).",Conspiracy,0.33459559082984924,Light bulb companies prevent technological advances into producing longer-lasting light bulbs.,Controversy,0.3208499252796173,Advertisers target specific audiences through their choice of timing of advertisements in programs.,Controversy,0.31979769468307495,"Manufacturers add Illegal additives to foods (i.e., some brand of crisps) to make them addictive.",Controversy,0.31339070200920105,Shops fake “sell-by” dates to make more profit.,Controversy,0.2978602945804596
239,Conspiracy,Cures for cancer have been identified; however drug companies have suppressed these.,Big Pharma covers up cures for cancer.,Conspiracy,0.6462609767913818,"The medical and pharmaceutical industry deliberately withhold a cure against cancer, in order to continue earning money from cancer patients.",Conspiracy,0.5216375589370728,Drug companies conspire to keep people sick to reap profits.,Conspiracy,0.48527541756629944,Pharmaceutical companies are in league with some medical practitioners to invent new diseases.,Conspiracy,0.4794270992279053,extracts of shark cartilage can be used as cancer prevention treatments because Sharks cannot have cancer.,Misconception,0.44725602865219116
240,Conspiracy,The war in Iraq has less to do with promoting democracy than it does with controlling oil production in the East.,"The War in Iraq was a military conflict between the United States and its allies, and Iraq from 2003 to 2011.",Fact,0.46869543194770813,The Bali bombing was carried out by the CIA in order to encourage support for the Iraq war.,Conspiracy,0.43707388639450073,Oil companies encourage politicians to invade countries to take their oil.,Controversy,0.43040016293525696,The US government is funding secret wars in the Middle East.,Conspiracy,0.41875383257865906,The War in Iraq (2003 – 2011) resulted in the overthrow of the Saddam Hussein government and the withdrawal of U.S. forces.,Fact,0.402187705039978
241,Conspiracy,Pharmaceutical companies and various government agencies conspire to maintain profits by ensuring that the general public uses only conventional medicine.,The pharmaceutical industry administers harmful treatments without people’s consent in order to keep people sick and boost drug sales.,Conspiracy,0.58586585521698,Drug companies conspire to keep people sick to reap profits.,Conspiracy,0.5623622536659241,The Food and Drug Administration deliberately suppresses natural cures due to influence from the pharmaceutical industry.,Conspiracy,0.5073480606079102,"COVID-19 (coronavirus) is only a fabrication, it is an ordinary flu that pharmaceutical companies rebranded to increase the sales of drugs.",Conspiracy,0.4857771694660187,The government withholds a lot of information about diseases and their treatments from the public.,Conspiracy,0.46905839443206787
242,Conspiracy,Car manufacturers and oil producers collude to suppress the development of environmentally friendly alternatives to the internal-combustion engine.,Oil Companies deliberately suppress better car technology that uses less fuel.,Controversy,0.48094645142555237,Oil companies intentionally ignore oil reserves to create the illusion of scarcity that keeps prices high.,Controversy,0.3806706964969635,"Automobile companies have been developing cars that can drive themselves, using artificial intelligence and advanced sensors since 2015.",Fact,0.35999029874801636,"Manufacturers add Illegal additives to foods (i.e., some brand of crisps) to make them addictive.",Controversy,0.33729133009910583,"Volkswagen had intentionally programmed diesel engines to activate their emissions controls only during laboratory emissions testing, which caused the vehicles' NOx output to meet US standards during regulatory testing. However, the vehicles emitted up to 40 times more NOx in real-world driving.",Conspiracy,0.33217543363571167
243,Conspiracy,Asian countries are deliberately conspiring to destroy the Western economy.,The Japanese are deliberately conspiring to destroy the American economy.,Conspiracy,0.7021501660346985,Asian immigrants are a threat to Western civilization.,Conspiracy,0.49134427309036255,China is responsible for the spread of the SARS-CoV-2 (coronavirus) – it is its revenge for the protests in Hong Kong.,Conspiracy,0.44928041100502014,The bird flu virus in East Asia was a manmade virus designed to disrupt the economy of the region.,Conspiracy,0.43098101019859314,George Soros aimed to destroy the real Hungary through secret plots by increasing (Muslim) mass immigration to Hungary.,Conspiracy,0.4279974699020386
244,Conspiracy,The CIA was involved in the assassination of Martin Luther King.,Central Intelligence Agency was responsible for the assassination of President John F. Kennedy.,Conspiracy,0.6554816961288452,"Martin Luther King, Jr., was killed by federal agents.",Conspiracy,0.6486446261405945,"Lee Harvey Oswald did not act alone in the assassination of President John F. Kennedy – FBI, CIA or the Mafia likely played a role.",Conspiracy,0.600173830986023,"Martin Luther King, Jr. is the best civil rights leader.",Controversy,0.5611804127693176,The United States federal government intentionally covered up crucial information in the aftermath of JFK assassination to prevent the conspiracy from being discovered.,Conspiracy,0.5521050691604614
245,Conspiracy,The police are deliberately allowing drugs into poorer communities.,The American government deliberately put drugs into the inner city communities.,Conspiracy,0.6567062139511108,Drugs are deliberately supplied to certain communities in order to marginalize or destroy them.,Conspiracy,0.6140168309211731,Illicit drugs such as heroin are deliberately spread through ethnic minority communities.,Conspiracy,0.5871846079826355,The War on Drugs is a Failed Policy.,Controversy,0.5045582056045532,gentrification leads to a reduction in crime in gentrifying neighborhoods.,Fact,0.45426705479621887
246,Conspiracy,A UFO crashed in New Mexico in 1947 and technology and alien bodies were recovered. The US military has been trying to cover this up ever since.,A UFO and its extraterrestrial crew crash-landed in the New Mexico desert near Roswell.,Fiction,0.6988826990127563,Americans keep UFOs that landed on Earth hidden at an air base in Roswell.,Conspiracy,0.6685739755630493,The United States uses a secret military base known as Area 51 to investigate aliens.,Conspiracy,0.6394031643867493,Movies and TV shows featuring aliens are a way of preparing the population for the news that aliens are real and have visited earth.,Conspiracy,0.5685329437255859,An extraterrestrial life-form called Xenu was the ruler of a confederation of planets 70 million years ago who brought billions of alien beings to Earth and then killed them with thermonuclear weapons.,Conspiracy,0.5578376054763794
247,Conspiracy,"United States President Barack Obama’s birth certificate, stating that he was born in Hawaii, is a forgery.",Former U.S. President Barack Obama was not born in the United States and was an illegal immigrant.,Conspiracy,0.6332254409790039,Barack Obama is the best politician.,Controversy,0.42433616518974304,"President Obama had offered to pay out of his own pocket for the museum of Muslim culture, yet it's the Republican National Committee who's paying for this.",Misconception,0.42183226346969604,QAnon revealed the truth about Barak Obama and showed the world how Trump was really saving the world.,Conspiracy,0.41603466868400574,Joe Biden was officially sworn in as the 46th President of the United States in January 2021.,Fact,0.41064688563346863
248,Conspiracy,The mass suicide of Jonestown was actually a CIA-backed exercise in mind control and brainwashing.,The government is using mind control to manipulate people.,Conspiracy,0.5008559823036194,Scientology is a dangerous cult and a manipulative profit-making business.,Fact,0.4653228223323822,Jewish people control the media and use it to manipulate public opinion.,Conspiracy,0.4093596041202545,Fluoridated drinking water is a ploy to control minds.,Conspiracy,0.393968403339386,"In the 1950s, the Central Intelligence Agency administered LSD and related drugs under Project MKULTRA, in an effort to investigate the possibility of “mind control”.",Fact,0.39379578828811646
249,Conspiracy,Drug companies conspire to keep people sick to reap profits.,Pharmaceutical companies and various government agencies conspire to maintain profits by ensuring that the general public uses only conventional medicine.,Conspiracy,0.5623622536659241,The pharmaceutical industry administers harmful treatments without people’s consent in order to keep people sick and boost drug sales.,Conspiracy,0.5623048543930054,Drug companies falsify their data on the effectiveness of their drugs.,Controversy,0.5326229929924011,Cures for cancer have been identified; however drug companies have suppressed these.,Conspiracy,0.48527541756629944,Drug companies call normal behaviour a disorder so they can invent drugs to cure it.,Controversy,0.4780333638191223
250,Conspiracy,The United States uses a secret military base known as Area 51 to investigate aliens.,Area 51 is full of aliens.,Conspiracy,0.7539957165718079,Americans keep UFOs that landed on Earth hidden at an air base in Roswell.,Conspiracy,0.7334992289543152,A UFO crashed in New Mexico in 1947 and technology and alien bodies were recovered. The US military has been trying to cover this up ever since.,Conspiracy,0.6394031643867493,A UFO and its extraterrestrial crew crash-landed in the New Mexico desert near Roswell.,Fiction,0.588576078414917,Movies and TV shows featuring aliens are a way of preparing the population for the news that aliens are real and have visited earth.,Conspiracy,0.5598332285881042
251,Conspiracy,Scientologists control Hollywood.,Scientology is a dangerous cult and a manipulative profit-making business.,Fact,0.6286090016365051,The Illuminati are plotting a new world religion.,Conspiracy,0.3567025065422058,Jews are secretly in control of the Islamic State.,Conspiracy,0.3367811143398285,"Many well-known celebrities, politicians, and wealthy people are members of a secret society which has control over our lives.",Conspiracy,0.33420249819755554,Jewish people control the media and use it to manipulate public opinion.,Conspiracy,0.32105961441993713
